_id,timestamp,Actor,Action,Activity,Location,Response,Correct Response,Details,Description
5df7b79a7a72cf26846dea8b,2019-12-16T16:58:02.349Z,b9cea6b2-3888-4970-9fea-b78d221d0e6c,experienced,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#shiny-tab-MultipleTestingCaution,,,,Navigated to MultipleTestingCaution tab.
5df7b799096899266f30d28a,2019-12-16T16:58:01.893Z,b9cea6b2-3888-4970-9fea-b78d221d0e6c,experienced,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#shiny-tab-overview,,,,Navigated to overview tab.
5df7b78f096899266f30d289,2019-12-16T16:57:51.614Z,b9cea6b2-3888-4970-9fea-b78d221d0e6c,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForSmallCaution,200,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 81, \""blue\"": 19 }""}",Input a Sample Size
5df7b78b7a72cf26846dea8a,2019-12-16T16:57:47.444Z,b9cea6b2-3888-4970-9fea-b78d221d0e6c,experienced,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#shiny-tab-SmallSizeCaution,,,,Navigated to SmallSizeCaution tab.
5df7b7827a72cf26846dea89,2019-12-16T16:57:38.586Z,b9cea6b2-3888-4970-9fea-b78d221d0e6c,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForLargeCaution,1000,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 71, \""blue\"": 29 }""}",Input a Sample Size
5df7b77e096899266f30d287,2019-12-16T16:57:34.413Z,b9cea6b2-3888-4970-9fea-b78d221d0e6c,experienced,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#shiny-tab-LargeSizeCaution,,,,Navigated to LargeSizeCaution tab.
5df7b76a096899266f30d286,2019-12-16T16:57:14.308Z,b9cea6b2-3888-4970-9fea-b78d221d0e6c,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForSmallCaution,100,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 81, \""blue\"": 19 }""}",Input a Sample Size
5df7b7697a72cf26846dea88,2019-12-16T16:57:13.520Z,b9cea6b2-3888-4970-9fea-b78d221d0e6c,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForSmallCaution,102,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 77, \""blue\"": 23 }""}",Input a Sample Size
5df7b769096899266f30d285,2019-12-16T16:57:13.053Z,b9cea6b2-3888-4970-9fea-b78d221d0e6c,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForSmallCaution,104,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 83, \""blue\"": 17 }""}",Input a Sample Size
5df7b7687a72cf26846dea87,2019-12-16T16:57:12.163Z,b9cea6b2-3888-4970-9fea-b78d221d0e6c,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForSmallCaution,139,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 85, \""blue\"": 15 }""}",Input a Sample Size
5df7b75b7a72cf26846dea86,2019-12-16T16:56:59.566Z,b9cea6b2-3888-4970-9fea-b78d221d0e6c,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForSmallCaution,15,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 53, \""blue\"": 47 }""}",Input a Sample Size
5df7b75b096899266f30d284,2019-12-16T16:56:59.564Z,b9cea6b2-3888-4970-9fea-b78d221d0e6c,experienced,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#shiny-tab-SmallSizeCaution,,,,Navigated to SmallSizeCaution tab.
5df7b75a7a72cf26846dea85,2019-12-16T16:56:58.897Z,b9cea6b2-3888-4970-9fea-b78d221d0e6c,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForLargeCaution,10,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 0, \""blue\"": 100 }""}",Input a Sample Size
5df7b75a096899266f30d283,2019-12-16T16:56:58.887Z,b9cea6b2-3888-4970-9fea-b78d221d0e6c,experienced,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#shiny-tab-LargeSizeCaution,,,,Navigated to LargeSizeCaution tab.
5df7b7577a72cf26846dea84,2019-12-16T16:56:55.974Z,b9cea6b2-3888-4970-9fea-b78d221d0e6c,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#days,100,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 2, \""blue\"": 98 }""}",Adjust how many significance tests you are running here
5df7b757096899266f30d282,2019-12-16T16:56:55.321Z,b9cea6b2-3888-4970-9fea-b78d221d0e6c,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#days,110,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 14, \""blue\"": 96 }""}",Adjust how many significance tests you are running here
5df7b7387a72cf26846dea80,2019-12-16T16:56:24.825Z,b9cea6b2-3888-4970-9fea-b78d221d0e6c,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#days,500,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 23, \""blue\"": 477 }""}",Adjust how many significance tests you are running here
5df7b7307a72cf26846dea7f,2019-12-16T16:56:16.012Z,b9cea6b2-3888-4970-9fea-b78d221d0e6c,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#days,10,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 0, \""blue\"": 10 }""}",Adjust how many significance tests you are running here
5df7b72f7a72cf26846dea7e,2019-12-16T16:56:15.167Z,b9cea6b2-3888-4970-9fea-b78d221d0e6c,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#days,20,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 0, \""blue\"": 20 }""}",Adjust how many significance tests you are running here
5df7b72e096899266f30d27d,2019-12-16T16:56:14.502Z,b9cea6b2-3888-4970-9fea-b78d221d0e6c,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#days,50,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 1, \""blue\"": 49 }""}",Adjust how many significance tests you are running here
5df7b72c7a72cf26846dea7d,2019-12-16T16:56:12.338Z,b9cea6b2-3888-4970-9fea-b78d221d0e6c,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#days,30,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 1, \""blue\"": 29 }""}",Adjust how many significance tests you are running here
5df7b72b096899266f30d27c,2019-12-16T16:56:11.950Z,b9cea6b2-3888-4970-9fea-b78d221d0e6c,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#days,20,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 2, \""blue\"": 18 }""}",Adjust how many significance tests you are running here
5df7b72a7a72cf26846dea7c,2019-12-16T16:56:10.917Z,b9cea6b2-3888-4970-9fea-b78d221d0e6c,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#days,10,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 0, \""blue\"": 10 }""}",Adjust how many significance tests you are running here
5df7b408096899266f30d25c,2019-12-16T16:42:48.024Z,b9cea6b2-3888-4970-9fea-b78d221d0e6c,experienced,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#shiny-tab-MultipleTestingCaution,,,,Navigated to MultipleTestingCaution tab.
5df7b4087a72cf26846dea65,2019-12-16T16:42:48.022Z,b9cea6b2-3888-4970-9fea-b78d221d0e6c,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#days,5,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 0, \""blue\"": 5 }""}",Adjust how many significance tests you are running here
5df7b3eb096899266f30d25a,2019-12-16T16:42:19.523Z,b9cea6b2-3888-4970-9fea-b78d221d0e6c,launched,Caveats of Significance Testing,https://psu-eberly.shinyapps.io/Significance_Testing_Caveats/,,,,
5df7b3e4096899266f30d259,2019-12-16T16:42:12.474Z,70dac406-aafc-4bf4-94cf-4c78502b8d24,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#days,5,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 1, \""blue\"": 4 }""}",Adjust how many significance tests you are running here
5df7b3e47a72cf26846dea63,2019-12-16T16:42:12.470Z,70dac406-aafc-4bf4-94cf-4c78502b8d24,experienced,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#shiny-tab-MultipleTestingCaution,,,,Navigated to MultipleTestingCaution tab.
5df7b3e0096899266f30d258,2019-12-16T16:42:08.453Z,70dac406-aafc-4bf4-94cf-4c78502b8d24,launched,Caveats of Significance Testing,https://psu-eberly.shinyapps.io/Significance_Testing_Caveats/,,,,
5df7b0dd096899266f30d226,2019-12-16T16:29:17.858Z,b9b08e2b-f2b8-44f8-b5c0-6e24301f92b2,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForSmallCaution,200,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 83, \""blue\"": 17 }""}",Input a Sample Size
5df7b0d6096899266f30d225,2019-12-16T16:29:10.273Z,b9b08e2b-f2b8-44f8-b5c0-6e24301f92b2,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForSmallCaution,51,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 77, \""blue\"": 23 }""}",Input a Sample Size
5df7b0d3096899266f30d224,2019-12-16T16:29:07.380Z,b9b08e2b-f2b8-44f8-b5c0-6e24301f92b2,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForSmallCaution,49,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 71, \""blue\"": 29 }""}",Input a Sample Size
5df7b0d27a72cf26846dea26,2019-12-16T16:29:06.336Z,b9b08e2b-f2b8-44f8-b5c0-6e24301f92b2,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForSmallCaution,48,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 66, \""blue\"": 34 }""}",Input a Sample Size
5df7b0d1096899266f30d223,2019-12-16T16:29:05.147Z,b9b08e2b-f2b8-44f8-b5c0-6e24301f92b2,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForSmallCaution,51,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 77, \""blue\"": 23 }""}",Input a Sample Size
5df7b0d07a72cf26846dea25,2019-12-16T16:29:04.756Z,b9b08e2b-f2b8-44f8-b5c0-6e24301f92b2,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForSmallCaution,49,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 79, \""blue\"": 21 }""}",Input a Sample Size
5df7b0d0096899266f30d222,2019-12-16T16:29:04.389Z,b9b08e2b-f2b8-44f8-b5c0-6e24301f92b2,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForSmallCaution,45,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 75, \""blue\"": 25 }""}",Input a Sample Size
5df7b0cf7a72cf26846dea24,2019-12-16T16:29:03.079Z,b9b08e2b-f2b8-44f8-b5c0-6e24301f92b2,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForSmallCaution,30,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 63, \""blue\"": 37 }""}",Input a Sample Size
5df7b0bc7a72cf26846dea23,2019-12-16T16:28:44.158Z,b9b08e2b-f2b8-44f8-b5c0-6e24301f92b2,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForSmallCaution,10,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 53, \""blue\"": 47 }""}",Input a Sample Size
5df7b0bb096899266f30d221,2019-12-16T16:28:43.189Z,b9b08e2b-f2b8-44f8-b5c0-6e24301f92b2,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForSmallCaution,11,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 48, \""blue\"": 52 }""}",Input a Sample Size
5df7b0ba7a72cf26846dea22,2019-12-16T16:28:42.777Z,b9b08e2b-f2b8-44f8-b5c0-6e24301f92b2,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForSmallCaution,12,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 46, \""blue\"": 54 }""}",Input a Sample Size
5df7b0b9096899266f30d220,2019-12-16T16:28:41.631Z,b9b08e2b-f2b8-44f8-b5c0-6e24301f92b2,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForSmallCaution,11,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 38, \""blue\"": 62 }""}",Input a Sample Size
5df7b0af096899266f30d21f,2019-12-16T16:28:31.559Z,b9b08e2b-f2b8-44f8-b5c0-6e24301f92b2,experienced,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#shiny-tab-SmallSizeCaution,,,,Navigated to SmallSizeCaution tab.
5df7b0af7a72cf26846dea21,2019-12-16T16:28:31.491Z,b9b08e2b-f2b8-44f8-b5c0-6e24301f92b2,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForSmallCaution,15,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 46, \""blue\"": 54 }""}",Input a Sample Size
5df7b0a5096899266f30d21c,2019-12-16T16:28:21.987Z,b9b08e2b-f2b8-44f8-b5c0-6e24301f92b2,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForLargeCaution,1000,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 71, \""blue\"": 29 }""}",Input a Sample Size
5df7b0a57a72cf26846dea1d,2019-12-16T16:28:21.406Z,b9b08e2b-f2b8-44f8-b5c0-6e24301f92b2,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForLargeCaution,980,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 74, \""blue\"": 26 }""}",Input a Sample Size
5df7b09d7a72cf26846dea1c,2019-12-16T16:28:13.271Z,b9b08e2b-f2b8-44f8-b5c0-6e24301f92b2,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForLargeCaution,101,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 21, \""blue\"": 79 }""}",Input a Sample Size
5df7b09c096899266f30d21b,2019-12-16T16:28:12.427Z,b9b08e2b-f2b8-44f8-b5c0-6e24301f92b2,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForLargeCaution,104,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 20, \""blue\"": 80 }""}",Input a Sample Size
5df7b09b7a72cf26846dea1b,2019-12-16T16:28:11.193Z,b9b08e2b-f2b8-44f8-b5c0-6e24301f92b2,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForLargeCaution,97,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 21, \""blue\"": 79 }""}",Input a Sample Size
5df7b09a096899266f30d21a,2019-12-16T16:28:10.802Z,b9b08e2b-f2b8-44f8-b5c0-6e24301f92b2,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForLargeCaution,94,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 24, \""blue\"": 76 }""}",Input a Sample Size
5df7b07f096899266f30d219,2019-12-16T16:27:43.957Z,b9b08e2b-f2b8-44f8-b5c0-6e24301f92b2,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForLargeCaution,10,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 0, \""blue\"": 100 }""}",Input a Sample Size
5df7b07f7a72cf26846dea1a,2019-12-16T16:27:43.893Z,b9b08e2b-f2b8-44f8-b5c0-6e24301f92b2,experienced,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#shiny-tab-LargeSizeCaution,,,,Navigated to LargeSizeCaution tab.
5df7b06c7a72cf26846dea19,2019-12-16T16:27:24.010Z,b9b08e2b-f2b8-44f8-b5c0-6e24301f92b2,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#days,20,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 1, \""blue\"": 19 }""}",Adjust how many significance tests you are running here
5df7b06b096899266f30d218,2019-12-16T16:27:23.631Z,b9b08e2b-f2b8-44f8-b5c0-6e24301f92b2,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#days,30,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 2, \""blue\"": 28 }""}",Adjust how many significance tests you are running here
5df7b035096899266f30d217,2019-12-16T16:26:29.543Z,b9b08e2b-f2b8-44f8-b5c0-6e24301f92b2,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#days,100,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 4, \""blue\"": 96 }""}",Adjust how many significance tests you are running here
5df7b0337a72cf26846dea18,2019-12-16T16:26:27.275Z,b9b08e2b-f2b8-44f8-b5c0-6e24301f92b2,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#days,500,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 30, \""blue\"": 470 }""}",Adjust how many significance tests you are running here
5df7b0297a72cf26846dea17,2019-12-16T16:26:17.388Z,b9b08e2b-f2b8-44f8-b5c0-6e24301f92b2,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#days,5,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 0, \""blue\"": 5 }""}",Adjust how many significance tests you are running here
5df7b029096899266f30d216,2019-12-16T16:26:17.385Z,b9b08e2b-f2b8-44f8-b5c0-6e24301f92b2,experienced,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#shiny-tab-MultipleTestingCaution,,,,Navigated to MultipleTestingCaution tab.
5df7b0277a72cf26846dea16,2019-12-16T16:26:15.994Z,b9b08e2b-f2b8-44f8-b5c0-6e24301f92b2,launched,Caveats of Significance Testing,https://psu-eberly.shinyapps.io/Significance_Testing_Caveats/,,,,
5df6ff67096899266f30d13d,2019-12-16T03:52:07.698Z,5e7049c4-99a3-414b-8fc7-2037b284f08a,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForSmallCaution,10,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 46, \""blue\"": 54 }""}",Input a Sample Size
5df6ff677a72cf26846de940,2019-12-16T03:52:07.105Z,5e7049c4-99a3-414b-8fc7-2037b284f08a,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForSmallCaution,12,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 52, \""blue\"": 48 }""}",Input a Sample Size
5df6ff66096899266f30d13c,2019-12-16T03:52:06.676Z,5e7049c4-99a3-414b-8fc7-2037b284f08a,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForSmallCaution,13,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 48, \""blue\"": 52 }""}",Input a Sample Size
5df6ff657a72cf26846de93f,2019-12-16T03:52:05.862Z,5e7049c4-99a3-414b-8fc7-2037b284f08a,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForSmallCaution,18,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 54, \""blue\"": 46 }""}",Input a Sample Size
5df6ff5e7a72cf26846de93e,2019-12-16T03:51:58.312Z,5e7049c4-99a3-414b-8fc7-2037b284f08a,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForSmallCaution,50,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 75, \""blue\"": 25 }""}",Input a Sample Size
5df6ff5d096899266f30d13b,2019-12-16T03:51:57.743Z,5e7049c4-99a3-414b-8fc7-2037b284f08a,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForSmallCaution,51,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 80, \""blue\"": 20 }""}",Input a Sample Size
5df6ff5d096899266f30d13a,2019-12-16T03:51:57.263Z,5e7049c4-99a3-414b-8fc7-2037b284f08a,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForSmallCaution,49,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 74, \""blue\"": 26 }""}",Input a Sample Size
5df6ff5a7a72cf26846de93d,2019-12-16T03:51:54.776Z,5e7049c4-99a3-414b-8fc7-2037b284f08a,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForSmallCaution,51,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 68, \""blue\"": 32 }""}",Input a Sample Size
5df6ff5a096899266f30d139,2019-12-16T03:51:54.208Z,5e7049c4-99a3-414b-8fc7-2037b284f08a,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForSmallCaution,53,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 77, \""blue\"": 23 }""}",Input a Sample Size
5df6ff597a72cf26846de93c,2019-12-16T03:51:53.673Z,5e7049c4-99a3-414b-8fc7-2037b284f08a,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForSmallCaution,49,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 72, \""blue\"": 28 }""}",Input a Sample Size
5df6ff58096899266f30d138,2019-12-16T03:51:52.940Z,5e7049c4-99a3-414b-8fc7-2037b284f08a,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForSmallCaution,53,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 71, \""blue\"": 29 }""}",Input a Sample Size
5df6ff587a72cf26846de93b,2019-12-16T03:51:52.494Z,5e7049c4-99a3-414b-8fc7-2037b284f08a,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForSmallCaution,56,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 75, \""blue\"": 25 }""}",Input a Sample Size
5df6ff447a72cf26846de93a,2019-12-16T03:51:32.435Z,5e7049c4-99a3-414b-8fc7-2037b284f08a,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForSmallCaution,200,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 85, \""blue\"": 15 }""}",Input a Sample Size
5df6fef67a72cf26846de939,2019-12-16T03:50:14.353Z,5e7049c4-99a3-414b-8fc7-2037b284f08a,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForSmallCaution,50,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 70, \""blue\"": 30 }""}",Input a Sample Size
5df6fef5096899266f30d137,2019-12-16T03:50:13.766Z,5e7049c4-99a3-414b-8fc7-2037b284f08a,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForSmallCaution,48,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 67, \""blue\"": 33 }""}",Input a Sample Size
5df6fef57a72cf26846de938,2019-12-16T03:50:13.255Z,5e7049c4-99a3-414b-8fc7-2037b284f08a,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForSmallCaution,47,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 64, \""blue\"": 36 }""}",Input a Sample Size
5df6fef4096899266f30d136,2019-12-16T03:50:12.778Z,5e7049c4-99a3-414b-8fc7-2037b284f08a,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForSmallCaution,45,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 62, \""blue\"": 38 }""}",Input a Sample Size
5df6fef47a72cf26846de937,2019-12-16T03:50:12.161Z,5e7049c4-99a3-414b-8fc7-2037b284f08a,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForSmallCaution,41,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 73, \""blue\"": 27 }""}",Input a Sample Size
5df6fec67a72cf26846de936,2019-12-16T03:49:26.130Z,5e7049c4-99a3-414b-8fc7-2037b284f08a,experienced,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#shiny-tab-SmallSizeCaution,,,,Navigated to SmallSizeCaution tab.
5df6fe917a72cf26846de935,2019-12-16T03:48:33.640Z,5e7049c4-99a3-414b-8fc7-2037b284f08a,experienced,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#shiny-tab-LargeSizeCaution,,,,Navigated to LargeSizeCaution tab.
5df6fe3b7a72cf26846de934,2019-12-16T03:47:07.218Z,5e7049c4-99a3-414b-8fc7-2037b284f08a,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForSmallCaution,10,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 46, \""blue\"": 54 }""}",Input a Sample Size
